user_id,eval_set,last_product_ids
170941,train,"24852, 16797, 2298, 33043, 29091, 16290, 28199, 48952, 10798, 11078, 24561, 25890, 21614, 21009, 4600"
44601,train,"34497, 46802, 22035, 37067, 47626, 41375, 4920, 12732, 19057, 8021, 22935, 26209, 42002, 31717, 34126, 35000, 8518, 42736, 11408"
149620,train,"27344, 22963, 33725, 43136, 40198, 4462, 23909, 3957, 46667, 5450, 14127, 21393, 11777, 19508, 11712, 10749, 2295, 22935, 24964, 43888, 28849, 31343"
160181,train,"32658, 28993, 32939, 14895, 19459, 32605, 47766, 3873, 16965, 28451"
27929,test,"45603, 43662, 35628, 4421, 42450, 31404, 39527, 18150, 40199, 22553, 35503, 39561, 11440, 13431, 45681, 3479, 17224, 49520, 27243, 4357, 24891, 31683, 26317, 44795"
48897,train,"47005, 13176, 39928, 21137, 19057, 13083"
104893,train,"16797, 41787, 38456, 432, 45066, 37646, 49235, 27845, 32429, 40354, 33055"
141552,train,"13176, 49191, 27966, 4562, 47209, 2825, 28946, 14852, 24841, 15902, 28278"
28262,test,"44632, 8324, 28715, 34969, 47463, 41220, 15392, 8929, 22594, 24385, 18465, 27509, 21137, 4461, 9934"
96374,test,"13176, 21903, 12341, 4562, 35336, 8174, 17704, 39928, 43192, 8296, 4799, 4472, 2452, 26800, 24933, 27966, 19659, 21137, 12471, 19048, 38510, 37646, 39877, 18918, 49111, 46979, 43122, 17794, 32904, 41030"
68104,train,38873
173510,train,"24852, 28985, 41238, 14992, 45104, 2361, 8309, 36865, 1158, 9825, 21678, 4163, 19505, 47766, 8424, 44632"
22191,train,"5876, 12395, 23220"
129784,train,"18171, 3479, 11352, 1215"
8674,train,"41787, 31305, 47766, 42495, 39332, 24852, 43772, 45005, 25324, 11461, 8536, 32133, 365, 12909, 27336, 8424, 37766, 32864, 19068, 14505, 22017"
94713,train,"26131, 26427, 6933, 21077, 24852, 27966, 47144, 39275, 32030, 41375, 20995, 23594, 42110, 5250, 8239, 42356, 40706, 5450, 21174, 38557, 21137, 27845"
193919,train,"21616, 47766, 21903, 32864, 36695, 30391, 2825, 34137, 9881, 24035, 39947, 14971, 27966, 24489, 6287, 31553, 31717, 26209, 45948, 47759, 5451, 41149, 12206, 47875, 34175, 9896, 47626, 34969, 13034, 2295, 38164, 28234, 8518, 43165, 10709"
183952,test,"26315, 45208, 31506, 12341, 45002"
120957,train,"13176, 5970, 976, 34287, 35601, 36923, 4562, 11526, 14897, 31055, 13988, 32072, 13790, 25396, 26646, 37145, 36545, 36058, 14925, 25581"
183951,train,"24632, 23291, 5250, 26629, 23579, 20580, 13829, 31040, 37496, 43192, 42183, 49260, 34956, 87, 45104, 7503, 40063, 29127, 6489, 38991"
146102,train,"39619, 5450, 47325, 24964, 42828, 31242, 18656, 18479, 28906, 17154, 1017"
68266,train,"46802, 32850, 14781, 31717, 34126, 43794, 42719, 42737, 18027, 2380, 14870, 37147, 21137, 34489"
41286,train,"4945, 25659, 48104, 8203, 1359, 4605, 8193, 34126, 28204, 44795, 9071"
36588,test,"47209, 13176, 12237"
66243,train,"29287, 32757, 25087, 38294, 27104, 8929, 24799"
146031,train,"23313, 10070, 49235, 23644, 3919, 30233, 10957, 9175, 2010, 14401, 10860, 46406"
130497,test,"49683, 1940, 48205, 8424, 29487, 34358, 26497, 49383, 24184, 3522, 47139"
79372,test,"2750, 3880, 40706, 21903, 8193, 40671, 22825, 18465, 47766, 45066, 9595, 2452"
34095,train,18819
113029,train,"9076, 45622, 10255, 18214, 15290, 28550, 46979, 13176"
100085,train,"26209, 21872, 8518, 8424, 37646, 38003, 39922, 43961, 13176, 47025, 27959, 48437, 37825, 12872, 28145, 38273"
85669,train,"6962, 38383, 3550, 7398, 13924, 9210, 24852, 1103, 34429, 31717, 34953, 20536, 48802, 42001, 21137, 39928, 6740, 4562"
189238,train,"34243, 47900, 21174, 41999, 33198, 46667, 4989, 44471, 421, 47766"
24484,train,"47626, 46667, 25659, 27336, 44632, 16185, 17044, 24964, 21903"
23280,train,"48455, 43789, 2078, 15613, 17044, 33129, 8518, 27881, 12679"
80489,train,"35221, 39250, 1185, 35803"
23792,train,"48004, 1511, 35921, 16797, 45007, 36164, 15872, 47626, 49605, 42265, 22025, 15639, 36253, 27966, 35353, 9405, 24184, 37449, 21333, 16349, 19048, 18926, 117, 41970, 4391"
33731,train,"6631, 33754, 18523, 44156, 30169, 4957, 40571, 46886, 33787, 33548, 36865, 39475, 13263, 7533, 23296, 46817, 1559, 33370, 32272, 8490, 8061, 26052, 43369, 47144"
133285,train,"32030, 24852, 5450, 27741, 43352, 19046, 42828, 35364, 25330, 40545, 13198, 25272, 24964, 26497, 25948, 37496, 11440, 44628, 32436"
63113,train,"47815, 30597, 38267"
23017,train,"8619, 19677, 49131, 36735, 47156, 47018, 12004, 14217, 10492, 7175, 20327, 34224, 19057, 28458, 35946, 27737, 44830, 32611, 15532, 15008, 14869, 2966, 7338, 48109, 44098, 26344"
2198,train,"38890, 14858, 14996, 14715, 5646, 47766, 31371, 28079, 46558, 7559, 48395, 21137, 44008, 48487, 13198, 12118, 42701, 27845, 23339"
202849,test,"19348, 43295, 39190, 24186, 35221, 44632, 39275, 49628, 13740, 16797, 22151, 44085, 264, 25138, 33816, 24852, 2966, 19054, 37417, 13380, 15123, 27592, 23645, 5194, 13018, 20169, 15333, 45421, 7131, 852, 19488, 36854, 46388, 17224, 6069, 18281, 10180"
134965,train,"31808, 29487, 44548, 41844, 8475"
177042,train,"16083, 8022, 13176, 33754, 39180, 24838, 37646, 24235, 32648, 24413, 28179, 48679, 29307, 42356"
86797,train,"36011, 38689, 27845, 43352, 21903, 16797, 4920, 14992, 9387, 27104, 37766, 44683, 45007, 9076, 14704"
42628,train,"14233, 32553, 4756, 45123, 45884"
160469,train,"34050, 16797, 7881, 39485, 35264, 38996"
75539,train,"13176, 47766, 48205, 28985, 34243, 7628, 12455, 25630, 44683, 47144, 14791, 46785, 27044, 19653, 4595"
24564,train,"37276, 5373, 47734, 3339, 16759, 21018, 29865, 31442"
42501,train,"24852, 196, 15784, 3696, 15653, 18523, 26133, 10292"
164949,train,"19548, 18035, 17706, 21137, 5695, 2670, 33787, 40571, 29447, 26620, 30727, 25133, 35003, 43406, 44765, 27966, 34565, 13176, 8277"
185604,test,"10600, 15537, 46439, 19145, 20197, 26209, 43124, 24746, 519, 49508, 40287, 23560, 7837, 29640, 46307"
3663,train,"24852, 38689, 36216, 47719, 48930, 6927, 210, 19821, 14678, 17949, 43713, 5240, 32402, 28226, 18337, 18465, 6740"
41034,train,"9595, 5514, 19659, 13870, 6188, 32018, 23025, 21137, 27966, 26604, 40723, 14678, 32369, 12456, 42110, 22556, 39216, 1653, 7088, 28849, 37335, 13212, 17878, 6046, 46979"
158953,train,"13176, 45007"
95238,test,"37067, 33754, 33787, 18523, 37029, 46045, 35921, 17706, 20119, 21137, 19057, 21376, 7781, 19895"
107680,train,"24846, 25138, 43352, 24680, 46969, 30806, 40604, 4508, 16883, 42768, 31338, 46906, 1063"
84626,test,"44632, 13176, 49110, 3020, 34134, 44765, 42719, 24838, 8277, 43643, 47209, 29589, 19820, 30776, 16797, 24737, 42110, 34668, 38164, 2985, 48196, 47830, 39561, 20119, 44359, 28985, 43961, 2163, 41009, 34244, 13225, 48423, 24561"
195131,test,"32859, 46203, 46900, 33127, 1491, 37835, 8073, 13679, 34049"
71358,train,"27985, 7914, 14727, 37067, 38739, 48825"
44903,train,16953
62743,test,"4962, 16254, 27845, 23044, 31893"
90786,train,"8174, 18465, 21903, 20114, 22935, 9871"
200415,test,"45007, 13949, 21195, 35535, 21616, 25824, 31273, 19678, 21367, 2470, 38833, 20168, 3952, 9000, 39303"
6705,train,"13176, 4945, 47766, 27104, 27156, 1025, 35939, 13150, 20995, 4605, 21903, 40898"
142420,test,"3332, 45200, 39275, 11520, 5212, 3020, 30494, 16254, 7325, 11129, 20198, 18891, 13431"
11431,test,"24253, 44632, 36036, 3849, 13176, 2855, 35951, 47209, 21903, 28985, 18594, 7175, 37646, 49075, 43465, 21616, 41720, 43789, 22474, 40410, 23576"
73540,train,"39275, 11520"
133862,test,"33198, 13176, 25949, 14235, 1940, 9092, 32730, 31717, 43338, 40459, 29668, 44683, 5535, 44980"
18190,train,"21903, 32134, 27845, 8174, 8277, 27086, 21137, 19677, 47209"
7600,train,"24852, 12341, 47144, 34565, 42828, 27531, 39275"
90259,train,"26165, 27966, 25931, 47672, 3151, 12204, 14355, 13212, 47209, 4605, 10749, 21938, 35939, 31717, 8518, 30480, 5818, 34358, 26209, 44479"
39832,train,"18027, 33768, 38383, 7715, 27695, 20995, 23375, 47734, 14095, 12551, 1360"
96637,train,"21137, 27845, 39977, 8574, 7948, 24489, 27695, 23543, 1749, 5077, 16570, 31100, 4792, 22035, 3951"
190515,train,"29447, 40709, 20995, 17600, 42701, 33527, 28123, 30160, 31766"
187979,test,"33894, 19348, 24852, 41396, 42460, 47990, 10333, 17730, 35507, 11154, 25952"
76206,test,"260, 4920, 24852, 14651, 6873, 13984, 49683, 37646, 36127, 3952, 24964, 581"
120159,test,"31963, 32877"
76247,test,"35946, 20015, 20723, 4920, 33195, 22819, 24852, 10173, 10166"
17674,test,"34050, 24852, 46346, 17794, 15995, 20119, 47734, 4920, 33647, 17691, 15899, 23165, 44359, 31717"
40006,train,"38656, 20761, 33626, 19763, 21162, 3873, 36259, 2960, 15945, 5068, 21384, 21334, 8006"
23959,test,"24235, 43352, 21910, 20574, 13176, 43295, 47626, 32134, 17652, 14633, 9076, 45603, 41787, 19173, 39739, 20345, 46906, 22035, 43961, 46802, 13554, 45007, 45633, 40659, 21903, 41151, 20090, 20449, 44632, 31693, 44628, 13870, 11452, 3397"
195462,train,"34117, 39491, 49610, 33548, 47990, 25443, 36135, 18385, 13225, 29487"
196101,test,"19678, 37067, 18531, 34126, 13198, 45948, 48364, 38383, 19932, 43484, 13083"
54449,train,"20114, 43262, 1560, 16953, 40261"
184343,test,"31338, 14874, 1559, 5223, 24852, 22922, 30169, 28985"
169632,test,"1605, 28748, 42061"
171896,train,"12341, 43248, 21769, 38928, 48183, 21288, 40688, 856, 17122, 7987, 34005, 35184, 39281, 14715, 35652, 37104, 196, 23915, 130, 24925, 22069, 13032, 23719, 31985, 8803, 39275, 20019"
80061,test,"17948, 39275, 13176, 28284, 39475, 35855, 34608, 11520, 6719, 3952, 2611, 16759, 6844, 37766"
58491,train,"13176, 22963, 4142, 17871, 14764, 47209, 329, 30385, 35951, 1710, 30391, 21903, 35887, 41665, 26915, 44233, 6132, 46979, 4428, 21367, 41966, 22825, 22935, 27336, 15028, 14267, 27086, 18656, 12320, 5677, 22198, 2825, 22170"
171197,train,"46529, 48679, 9337, 14678"
138752,test,"47734, 47209, 42625, 47409, 14218, 36086, 16782, 1940, 12039, 7644, 31134, 20743, 41107, 16797, 28511, 10819, 29646, 36459, 37096, 2519, 31268, 2097, 13536, 39877, 43829"
36176,train,"11777, 26384, 44987, 45063, 24184, 8193, 48364"
123451,train,"5350, 36865, 28745, 37947, 17553, 11543, 42579, 18918, 42701, 6586, 18594, 22640, 14371, 41621, 20791, 42445"
56354,test,"27903, 16584, 19173, 27012, 40516, 19068, 41618"
129542,train,"28601, 24852, 47438, 26477, 27020, 28204, 40354, 8424, 19003, 32497, 17568, 13388, 11365, 18074, 12875, 45608, 13637, 19831, 13768"
201140,test,"13176, 33198, 38490, 27966, 3721, 35948, 26209, 24954, 12545, 4781, 12315, 35140, 10172, 30489, 9550, 48967, 44725, 30450, 14870, 37496, 7361, 4367, 18027, 4920, 8865, 45036, 47626"
18196,train,"35635, 6489, 35771"
133901,test,"38291, 17200, 47114, 27045, 42208, 11182, 4853, 46654"
15659,test,"20345, 36869, 29447, 13176, 5120, 260, 10768, 44310, 32106, 16441, 45056, 27966, 26940"
121740,train,"46149, 6184, 22790"
1615,test,"23879, 32655, 22220, 12341, 9339, 22227, 47629, 24852, 5194, 44632, 31433, 2326, 43961, 10017"
105171,train,"15088, 47877, 28923, 37019, 48012, 41381, 27531, 46780"
190260,train,"47766, 26209, 46260, 28842, 24852, 45007, 30489, 4086, 11182, 39947, 46331, 41999, 42768, 40604, 43122, 22720, 8174, 39928, 47526, 30169"
90257,train,"30148, 13176, 31373, 45448, 19057, 8269, 3874, 2664, 26036, 1356, 29156, 44787, 42347, 42265, 47209, 11807, 27966, 38567, 39035, 34745, 36375, 39468, 49273, 34134, 27156, 3951, 45948, 15713, 30427, 9839"
168832,train,"6347, 4799, 28985, 38510"
162231,test,"19660, 33572, 24852, 20379, 36914, 15995, 33642, 7948, 11078, 36865, 37220, 2314, 29298, 33845, 19934, 48577, 18152"
13968,train,"13176, 39475, 20315, 47626, 8174, 23854, 35461, 9598, 8277, 17794, 36772, 33527, 31683, 8670, 10749, 19169, 38192, 46906, 5114, 4920, 8859, 15902, 2350, 30489, 16521, 24964, 41844, 20240, 29484, 13225, 15567, 36724, 48600, 4706, 12023"
47949,train,"6452, 18502, 31486, 45154"
152769,train,"21009, 28597, 6489, 25824, 5077, 5212, 45066, 43122, 46969, 40199, 46979"
16883,train,"15424, 41400, 28204"
124223,train,"49383, 21903, 24852, 11512, 19677, 47280, 29594, 37646, 42265, 30391, 47209, 42736, 8424, 48679, 32717, 25588, 29370, 13829, 42110, 27783, 4920, 30450, 7175, 37357, 12409"
202551,train,"24838, 13249, 44632, 24799, 36994, 13176, 41198, 21019, 40706, 43068, 32029, 21543, 43086, 19736, 21009, 12341, 39275, 49533"
61015,train,"27966, 30489, 14183, 45007, 33489, 3952, 42244, 48679, 33000, 28051"
203326,train,"32353, 43460, 22040, 39563, 32052, 44487, 823, 12652"
36676,train,"311, 41259, 21938, 24184, 4367, 21461"
13660,train,"16757, 21724, 22935, 12250, 29462, 23291, 35633, 1374, 13889, 3783, 30489, 31040"
170589,train,"18465, 10863, 3765, 21903, 13176, 28985, 781, 34794, 42701, 5876, 48679, 40761, 11352, 27336, 19019, 5077, 19261, 24726, 2545, 45007, 43352, 8277"
165497,train,"10749, 21903, 43165, 31371, 5322, 3789, 49235, 2099, 40706"
159195,test,"42300, 37437, 47526, 4473, 27344, 43406, 21709, 44632, 36339, 33279"
19538,test,"22224, 34745, 8368, 42992, 24852, 23579, 16396, 47119, 3305, 2154"
120572,train,"14084, 37646, 21137, 2825, 30567, 26324, 7781, 35140, 4799, 39699, 20995, 19240, 5487, 14929, 14678, 37029, 5134, 37417, 15070, 21513, 46575, 25936"
31118,test,"6287, 45504, 13176, 6948, 3835, 30252, 30450, 47209, 12955, 39275, 10724, 7051, 22227, 42242, 5322, 46979, 37646"
46818,train,"13176, 17429, 47209, 24838, 41950, 26604, 30391, 12395, 40723, 16249, 8518, 34377, 33855, 43662, 41220, 10749, 39411, 38382"
192009,train,"42265, 21137, 24891, 13431, 6343, 26604, 39275, 45066, 47626, 8414, 2350, 38890, 43352"
201184,train,"24852, 14702, 38827, 27521, 28985, 35939, 5876, 40604, 7388, 24125, 47766, 46650, 5161, 32734, 38273"
78692,test,"18465, 35628, 40032, 37067, 16853, 6244, 44487, 33657, 36086, 42475, 9339, 14881, 37450, 35004, 16185, 48697, 10568, 7335, 5067, 23755, 27086, 24129, 10291, 5991, 24184, 11384, 10875, 10565, 45009, 22620, 33129, 18599, 48395, 22581, 37552, 16290"
36907,test,"38504, 25340, 39275, 47209, 17795, 8277, 13176, 33731, 41593, 7156, 37215, 5479, 19660, 20754, 41676, 27647, 27596, 5621, 31506, 10749, 45007, 48745, 24009"
77508,test,"27630, 29104, 49139, 8193, 23734"
136194,train,"45603, 8736, 47626, 26209, 24852, 21137, 47766, 31562, 21405, 44454, 41149"
128033,train,"6184, 30591"
136944,test,"18767, 5445, 8474, 49198, 43772, 13129, 9387, 13176, 26604"
35788,train,"24852, 47766, 27511, 28204, 8390, 46817, 8193, 5782, 43565, 31663, 3512, 4317, 34407, 27196, 40348, 19068, 12683, 45007, 35458, 47672, 37158, 23020, 26209"
6390,train,"21573, 42265, 45149"
193426,train,"45303, 26683, 13265, 2707, 10145, 21243, 5713"
197523,test,"46676, 4994, 18883, 4920, 18502, 22504"
148357,train,"31102, 13535"
72554,train,"4605, 44632, 5479, 4920, 46979, 8570, 39475, 45007, 40683, 38693, 40334, 33768, 36695, 24184, 8518, 4086, 38164"
137166,train,"27555, 9339, 12206, 24852, 23047, 41665, 49235, 49174, 30336, 45416, 4796, 45066, 26209, 4920, 3142, 25340, 25588, 33443, 43122, 21142, 30391, 37687, 40604, 41593, 16995, 47591"
148729,train,"19678, 31035, 25407, 33195, 6291, 26856, 31343, 26790, 9598, 27690, 20899, 26364, 48486, 22035, 45374, 26168, 44632, 45747, 39947, 17191, 37492, 30994, 43789, 5818, 44661, 36029, 47439, 23148, 932, 37935"
88934,train,"24852, 33198, 21288, 7116, 16797, 47941, 47516, 14927, 6187, 23888, 45007, 8884, 37766, 34458, 34503, 16309, 39201, 46572, 7894, 16953, 25422"
199992,train,"9340, 1485, 26571, 44704, 8638, 48762, 39021, 43076, 37434, 37266, 36758, 33394, 41539, 158"
77827,train,"39861, 31634, 46087, 16521, 23537"
22993,train,"17794, 28985, 21903, 28123, 15200"
198725,train,"9594, 7298, 47734, 42701, 38383, 24020, 13176, 32467, 6740, 10621, 26315, 38827, 49235, 36865, 28465, 8309, 24799, 40001"
169738,test,"46069, 43772, 6008, 45948, 20794, 5876, 10749, 38028, 26751, 34126, 11109, 25513, 47900, 12545, 48385, 44765, 36085, 5994, 38720, 13113, 44683, 43749, 30994, 38293, 35704, 19311, 29205, 49416, 30135, 2314, 18370"
687,train,"3896, 30233, 1463, 18670, 23644, 4799, 43768, 1244, 24184, 48109, 35561, 26209, 3952, 14462, 22935, 22470, 41623, 1335, 47740, 20580, 34969, 5212, 365, 13176"
69147,train,"23734, 29921, 18358, 43295, 46226, 5031, 22275, 24846, 5047, 47941"
175425,test,"17954, 21077, 42315, 34871, 48364, 41354, 20248, 20491, 5716, 38797, 11136, 21927, 41665, 45681"
26731,train,"45840, 24852, 34050, 3990, 47766, 4595, 28204, 3318, 36670, 24721, 38775, 16556, 39127, 16125, 44152, 28692, 23809, 43026, 43508, 5490, 20269, 196, 16893, 18212, 30764, 39041, 34862, 13966, 9762, 37552, 38218, 8713"
9500,test,"6184, 42265, 2855"
84716,test,"26298, 12575, 8592, 18583"
61140,train,"13838, 17725, 19677, 24852, 28745, 19660, 30489, 27521, 33986, 16759, 17526, 17828, 40268, 45364, 17419, 46226, 38838, 42445, 22935, 18171, 32665, 34243, 39055, 5258, 23953, 27553, 25122, 17948, 35198, 40008, 19057, 15906, 36695, 47626, 7500, 26209, 47209, 28350, 2597, 3142, 29669, 37570, 11520, 25841, 7041, 29499, 23516, 44422, 49533, 1063, 23537"
162413,test,"21616, 33401, 44422, 19057, 19811, 17948, 49683, 44359, 31717, 27336, 41757, 22935, 26209, 12732, 30169, 24964, 43735, 47766, 24489"
156122,train,"13176, 47329, 15005, 23909, 33452, 48370, 33127, 6348, 20914, 14233, 1940, 33548, 20985, 36878, 27360, 24773, 4137, 9170, 148, 20468, 35601, 42667"
108277,train,"25763, 15830, 44912, 2078, 7175, 4656, 43920, 21137, 5077, 37029, 45, 7088"
4424,train,"27845, 3298, 46058"
122882,train,"11306, 46650, 3594, 44325, 41486, 8020, 11827, 11307, 22275"
78514,train,"32240, 12932, 38383, 21463, 27695, 10880, 21616, 48523, 30169, 47626, 42265, 30489, 45646, 8006"
148246,test,"47990, 25469, 14005, 12743, 8473, 39322, 12302, 36316, 35370, 39394, 21137, 39922, 865, 33199, 17151, 32102, 8408, 41290"
1003,train,"9932, 5782, 33234, 22571, 28829, 25495, 30975, 43967, 47624, 36307, 26010, 30336, 31612, 42384, 21278"
61442,train,"41844, 40078, 33671, 11286, 12817, 9909, 25952, 45840"
204723,train,"24852, 14870, 27705, 24799, 33596, 43565, 14379, 9076, 43352, 4966, 18411, 47008, 5605, 28805, 13988, 8069, 20638, 10945, 14849, 28842, 10193, 20114, 47626"
204778,train,"3784, 2745, 1393, 4957, 40571, 33754, 32271, 16363, 19173, 30489, 42342, 14901, 1747, 6532, 39581, 33780, 34283, 27966, 39275, 21137, 24852, 27979, 10032, 47226, 18534, 31506, 12720, 20039"
101850,train,"32740, 8981, 44471"
205514,train,"43692, 907"
175865,train,"47591, 23430, 22035, 4091, 44533, 11520"
129573,test,"40448, 43726, 22312, 18883, 21137, 2825"
68880,train,"41793, 27845, 42828, 31343, 795, 39529, 7948"
49863,train,"43295, 24838, 7035, 31506, 29328, 48310, 16797, 40545, 24852, 47766, 34466, 33731, 29987, 5818, 18027, 34358, 41149"
192164,train,"3996, 24852, 37953, 33651, 31433, 49176, 37520, 48129"
131974,train,"4347, 18212, 28993, 44870, 18987, 45863, 22754, 31066"
168937,train,"27845, 10814, 24764, 26165, 11352, 27156, 47541, 38689, 24506"
95151,train,"20119, 27966, 10070, 1103, 19057, 39332, 30391, 26790, 21137, 34688, 27012, 260, 47521, 13176, 48291, 9177, 43768, 1244, 42974, 6772, 39411, 3843, 13198, 9738"
114039,test,"43693, 19348, 13646, 21019, 43961, 24852, 15153"
89316,test,"19647, 34930, 44635, 11014, 34862, 45296, 4565, 31674, 10573, 2079, 14858"
140037,train,"1447, 15937, 17835, 20175, 45149, 27360, 34188"
194249,train,"28373, 41618, 32717, 38984, 34249, 18176, 21162, 19046, 17878, 12196, 28436, 35221, 24333"
102731,train,"9584, 24852, 17122, 10252"
163089,train,"46572, 3298, 516, 8390, 17505, 4306, 40571, 32573, 12191, 1872, 12304, 5258, 42972, 30960, 47877, 3267, 2115, 2536, 27663, 39560"
98723,test,"27055, 5785, 25718, 2014, 8929, 27730, 2079, 31040, 42265, 27344, 41844, 41213, 26604, 48171, 41665, 36036, 17131, 4656"
86410,train,34473
174448,test,"39216, 28920, 28008, 22594, 5077, 30382, 94, 27086, 9839"
97694,train,"39275, 26209, 46667, 8518, 34969, 47766, 47626, 24964, 24852, 8424, 49683"
7139,test,"26209, 5785, 19677, 20842, 25513, 7412, 24852, 12075, 38164, 43165, 25640, 21137"
85776,test,"21709, 31717, 2694, 3648, 23951, 39692, 17158, 23634, 48458, 39883, 39966, 31635, 4896, 33160, 14656, 15984, 5640, 4143, 39055, 35199, 7971, 36488, 2091, 445, 3243, 21417, 9101, 43654, 16985, 38164, 37496, 48940"
120295,train,"27966, 24799, 28465, 38838, 29447, 47626, 45123, 45866, 1621, 3822, 19611, 21162, 23375, 5212"
21269,train,"625, 7751, 5884, 4591, 47877, 39491"
106656,test,"47209, 18362, 36929, 37891, 9387, 365, 37067, 36724, 11777, 8239, 30391, 15290"
203222,train,"26756, 22935, 43693, 25659, 46802, 32717, 41220, 5479, 39722, 34126, 33465, 38111, 22504, 35769, 23649, 29127, 47652"
41984,train,"7733, 1463, 17426, 41131, 43631, 22535"
86091,train,"48015, 9422, 10957, 26172, 18691, 22425, 17835, 7419, 34969, 18404, 12013, 38802, 17795, 37728"
173417,train,"27845, 48007, 20113, 9825, 38984, 13176, 16249, 2050, 28553, 48486"
7043,train,23288
27219,train,"27999, 40646, 39984, 28207, 9788"
148807,train,"30391, 45066, 26209, 13198, 44661, 45007, 1025, 47626, 31506, 24964, 46979, 26497, 14462, 27156, 23734, 15290, 32177, 8309, 36865, 28465, 10343, 19174, 26201, 47792"
